individual,date,sample,fresh_weight,dry_weight,water_potential,spp,fresh_weight_saturated,rwd,tlp,rwc_at_tlp,po,lfm_at_tlp,timing,water_weight,lfm,swc,rwc,neg_mpa,year,month,species,year_month,plant,maxLFM,strategy,strategy_binary,Species,type,F.Group
QUKE_6_2021-09-18,2021-09-18,6,0.5484,0.2439,-1.07,QUKE,0.581831807,99.05745957267682,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.3045,124.84624846248462,0.33793180700000003,0.9425404273231834,0.9345794392523364,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5432,0.2439,-1.29,QUKE,0.581831807,99.06639686338085,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2993,122.71422714227144,0.33793180700000003,0.9336031366191708,0.7751937984496123,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5377,0.2439,-1.55,QUKE,0.581831807,99.07584976701008,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.29379999999999995,120.4592045920459,0.33793180700000003,0.9241502329899264,0.6451612903225806,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5338,0.2439,-1.81,QUKE,0.581831807,99.08255273503808,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.28990000000000005,118.86018860188602,0.33793180700000003,0.9174472649619172,0.5524861878453039,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5316,0.2439,-1.82,QUKE,0.581831807,99.08633389648978,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.28769999999999996,117.9581795817958,0.33793180700000003,0.9136661035102192,0.5494505494505494,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5281,0.2439,-1.89,QUKE,0.581831807,99.09234938061748,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2842,116.52316523165231,0.33793180700000003,0.9076506193825186,0.5291005291005292,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5227,0.2439,-2,QUKE,0.581831807,99.10163041327164,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.27880000000000005,114.30914309143093,0.33793180700000003,0.8983695867283515,0.5,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5191,0.2439,-2.17,QUKE,0.581831807,99.10781776837445,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2752,112.83312833128332,0.33793180700000003,0.8921822316255735,0.4608294930875576,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5152,0.2439,-2.2,QUKE,0.581831807,99.11452073640244,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2713,111.2341123411234,0.33793180700000003,0.885479263597564,0.4545454545454546,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5108,0.2439,-2.33,QUKE,0.581831807,99.12208305930584,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2669,109.430094300943,0.33793180700000003,0.8779169406941687,0.4291845493562232,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5071,0.2439,-2.45,QUKE,0.581831807,99.12844228538368,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2632,107.91307913079132,0.33793180700000003,0.8715577146163135,0.4081632653061224,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5043,0.2439,-2.45,QUKE,0.581831807,99.13325467268584,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.26039999999999996,106.76506765067649,0.33793180700000003,0.8667453273141528,0.4081632653061224,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.5012,0.2439,-2.48,QUKE,0.581831807,99.13858267291324,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2573,105.4940549405494,0.33793180700000003,0.8614173270867606,0.40322580645161293,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.4966,0.2439,-2.52,QUKE,0.581831807,99.1464887377668,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2527,103.6080360803608,0.33793180700000003,0.8535112622332109,0.3968253968253968,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.474,0.2439,-3.05,QUKE,0.581831807,99.18533157813422,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.23009999999999997,94.3419434194342,0.33793180700000003,0.8146684218657712,0.3278688524590164,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.4704,0.2439,-3.08,QUKE,0.581831807,99.191518933237,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2265,92.86592865928658,0.33793180700000003,0.8084810667629931,0.3246753246753247,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.4606,0.2439,-3.09,QUKE,0.581831807,99.20836228879458,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2167,88.84788847888478,0.33793180700000003,0.7916377112054308,0.3236245954692557,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.4555,0.2439,-3.16,QUKE,0.581831807,99.2171277085235,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2116,86.75686756867569,0.33793180700000003,0.7828722914764954,0.3164556962025316,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.4514,0.2439,-3.11,QUKE,0.581831807,99.22417441850166,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.2075,85.07585075850758,0.33793180700000003,0.7758255814983315,0.3215434083601286,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
QUKE_6_2021-09-18,2021-09-18,6,0.415,0.2439,-4.31,QUKE,0.581831807,99.28673545342976,-2.376150735,78.98043166,-1.780228279,109.4300943,fall,0.17109999999999995,70.15170151701516,0.33793180700000003,0.7132645465702427,0.2320185614849188,2021,9,NA,2021_9,12,138.55342640426406,Anisohydric,2,Q. kelloggii,tree,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.7169,1.2865,-0.24,ARPA,2.7156,98.9995212844307,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.4304,111.18538670812282,1.4290999999999998,1.0004787155693031,4.166666666666667,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.7001,1.2865,-0.291,ARPA,2.7156,99.00570776255708,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.4136,109.87951807228914,1.4290999999999998,0.9942922374429224,3.436426116838488,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6962,1.2865,-0.393,ARPA,2.7156,99.00714390926498,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.4097000000000002,109.57636999611351,1.4290999999999998,0.9928560907350128,2.544529262086514,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6936,1.2865,-0.461,ARPA,2.7156,99.0081013404036,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.4071,109.37427127866304,1.4290999999999998,0.991898659596406,2.1691973969631237,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6912,1.2865,-0.521,ARPA,2.7156,99.00898512299308,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.4046999999999998,109.18771861640109,1.4290999999999998,0.9910148770069228,1.9193857965451055,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6835,1.2865,-0.59,ARPA,2.7156,99.01182059213434,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.397,108.589195491644,1.4290999999999998,0.9881794078656652,1.6949152542372885,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6884,1.2865,-0.591,ARPA,2.7156,99.0100162026808,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.4019,108.97007384376217,1.4290999999999998,0.989983797319193,1.6920473773265652,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6781,1.2865,-0.753,ARPA,2.7156,99.01380910296068,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3916000000000002,108.16945200155462,1.4290999999999998,0.9861908970393284,1.3280212483399734,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6727,1.2865,-0.892,ARPA,2.7156,99.01579761378702,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3862,107.74970851146522,1.4290999999999998,0.9842023862129916,1.1210762331838564,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6646,1.2865,-1.062,ARPA,2.7156,99.01878038002651,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3781,107.12009327633116,1.4290999999999998,0.9812196199734866,0.9416195856873822,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6588,1.2865,-1.298,ARPA,2.7156,99.0209161879511,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3723,106.66925767586474,1.4290999999999998,0.9790838120489026,0.7704160246533127,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6476,1.2865,-1.528,ARPA,2.7156,99.025040506702,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3611000000000002,105.798678585309,1.4290999999999998,0.974959493297982,0.6544502617801047,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6432,1.2865,-1.664,ARPA,2.7156,99.02666077478274,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3567000000000002,105.45666537116207,1.4290999999999998,0.9733392252172632,0.6009615384615384,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6356,1.2865,-1.913,ARPA,2.7156,99.02945941964944,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3491000000000002,104.86591527399924,1.4290999999999998,0.9705405803505672,0.5227391531625719,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.63,1.2865,-1.976,ARPA,2.7156,99.0315215790249,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3435,104.43062572872132,1.4290999999999998,0.9684784209751068,0.5060728744939271,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6204,1.2865,-2.09,ARPA,2.7156,99.03505670938284,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3339,103.68441507967354,1.4290999999999998,0.964943290617175,0.4784688995215311,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6134,1.2865,-2.159,ARPA,2.7156,99.03763440860214,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3269,103.1403031480762,1.4290999999999998,0.9623655913978496,0.4631773969430292,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6085,1.2865,-2.335,ARPA,2.7156,99.03943879805568,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3219999999999998,102.759424795958,1.4290999999999998,0.9605612019443216,0.4282655246252677,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.6014,1.2865,-2.398,ARPA,2.7156,99.04205332154956,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3149,102.20753983676644,1.4290999999999998,0.9579466784504346,0.41701417848206834,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.5954,1.2865,-2.557,ARPA,2.7156,99.04426277802328,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.3089000000000002,101.74115818111156,1.4290999999999998,0.9557372219767272,0.3910833007430583,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_2_2020-10-17,2020-10-17,2,2.5004,1.2865,-3.893,ARPA,2.7156,99.07924583885698,-2.266753207,92.84839921,-1.630008034,103.1403031,fall,1.2139,94.35678196657598,1.4290999999999998,0.9207541611430256,0.25687130747495507,2020,10,NA,2020_10,3,111.08433734939757,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.3135,1.0402,-0.138,ARPA,2.3143,99.00034567687854,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.2733,122.40915208613728,1.2740999999999998,0.9996543231214624,7.246376811594202,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2937,1.0402,-0.38,ARPA,2.3143,99.00890117962234,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.2534999999999998,120.5056719861565,1.2740999999999998,0.991098820377652,2.6315789473684212,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2859,1.0402,-0.44,ARPA,2.3143,99.0122715291881,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.2456999999999998,119.75581618919438,1.2740999999999998,0.9877284708119086,2.272727272727273,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2805,1.0402,-0.574,ARPA,2.3143,99.01460484811822,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.2403,119.236685252836,1.2740999999999998,0.9853951518817786,1.7421602787456447,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2742,1.0402,-0.649,ARPA,2.3143,99.0173270535367,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.234,118.6310324937512,1.2740999999999998,0.9826729464632936,1.5408320493066254,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2545,1.0402,-0.691,ARPA,2.3143,99.0258393466707,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.2143000000000002,116.73716592962892,1.2740999999999998,0.9741606533293006,1.4471780028943562,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2652,1.0402,-0.745,ARPA,2.3143,99.02121591842024,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.225,117.76581426648724,1.2740999999999998,0.9787840815797436,1.342281879194631,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2427,1.0402,-0.889,ARPA,2.3143,99.03093808062911,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.2025,115.60276869832728,1.2740999999999998,0.9690619193708684,1.124859392575928,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.231,1.0402,-1.05,ARPA,2.3143,99.03599360497776,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1908,114.47798500288404,1.2740999999999998,0.9640063950222528,0.9523809523809524,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.217,1.0402,-1.26,ARPA,2.3143,99.04204295035215,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1768,113.13208998269565,1.2740999999999998,0.9579570496478418,0.7936507936507936,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.2066,1.0402,-1.496,ARPA,2.3143,99.04653674977315,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1664,112.13228225341278,1.2740999999999998,0.9534632502268504,0.6684491978609626,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.1896,1.0402,-1.883,ARPA,2.3143,99.05388238344209,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1494,110.49798115746972,1.2740999999999998,0.9461176165579226,0.5310674455655868,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.1825,1.0402,-1.924,ARPA,2.3143,99.0569502657391,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1423,109.815420111517,1.2740999999999998,0.9430497342608998,0.5197505197505198,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.1708,1.0402,-2.296,ARPA,2.3143,99.06200579008772,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1305999999999998,108.6906364160738,1.2740999999999998,0.9379942099122844,0.4355400696864112,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.1619,1.0402,-2.4,ARPA,2.3143,99.06585144536145,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1217,107.83503172466835,1.2740999999999998,0.9341485546385516,0.4166666666666667,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.1519,1.0402,-2.472,ARPA,2.3143,99.07017240634318,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1117,106.87367813881946,1.2740999999999998,0.9298275936568292,0.4045307443365696,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.1406,1.0402,-2.67,ARPA,2.3143,99.07505509225253,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.1004,105.78734858681024,1.2740999999999998,0.9249449077474832,0.37453183520599254,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.1319,1.0402,-2.801,ARPA,2.3143,99.07881432830662,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,1.0917,104.95097096712168,1.2740999999999998,0.9211856716933846,0.3570153516601214,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_3_2020-10-17,2020-10-17,3,2.0237,1.0402,-3.889,ARPA,2.3143,99.12556712612886,-2.367172297,88.73601125,-1.687546568,108.6906364,fall,0.9834999999999998,94.54912516823686,1.2740999999999998,0.874432873871149,0.2571355104139882,2020,10,NA,2020_10,6,122.48606037300517,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2875,0.6079,-0.14,ARPA,1.2766,98.99146169512768,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6796000000000001,111.79470307616386,0.6687,1.008538304872317,7.142857142857142,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2709,0.6079,-0.293,ARPA,1.2766,99.00446498511673,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6629999999999999,109.06399078795856,0.6687,0.9955350148832836,3.4129692832764507,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2666,0.6079,-0.441,ARPA,1.2766,99.00783330722231,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6587,108.35663760486922,0.6687,0.9921666927776908,2.2675736961451247,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2644,0.6079,-0.494,ARPA,1.2766,99.00955663481122,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6565,107.99473597631189,0.6687,0.9904433651887828,2.0242914979757085,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2624,0.6079,-0.57,ARPA,1.2766,99.01112329625568,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6545,107.66573449580522,0.6687,0.9888767037443208,1.7543859649122808,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2604,0.6079,-0.653,ARPA,1.2766,99.01268995770016,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6525,107.33673301529856,0.6687,0.987310042299859,1.5313935681470137,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2572,0.6079,-0.752,ARPA,1.2766,99.01519661601128,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6493000000000001,106.81033064648793,0.6687,0.98480338398872,1.3297872340425532,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2539,0.6079,-0.843,ARPA,1.2766,99.01778160739464,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.646,106.26747820365192,0.6687,0.982218392605358,1.1862396204033214,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2498,0.6079,-0.989,ARPA,1.2766,99.0209932633558,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6419,105.59302516861328,0.6687,0.9790067366442112,1.0111223458038423,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2448,0.6079,-1.174,ARPA,1.2766,99.02490991696696,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6368999999999999,104.7705214673466,0.6687,0.9750900830330566,0.8517887563884157,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2405,0.6079,-1.314,ARPA,1.2766,99.02827823907252,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6325999999999999,104.06316828425727,0.6687,0.9717217609274637,0.76103500761035,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2336,0.6079,-1.714,ARPA,1.2766,99.03368322105592,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6257,102.9281131765093,0.6687,0.9663167789440702,0.5834305717619603,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.2289,0.6079,-1.901,ARPA,1.2766,99.03736487545042,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6210000000000001,102.15495969731865,0.6687,0.962635124549585,0.5260389268805892,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.22,0.6079,-2.298,ARPA,1.2766,99.04433651887828,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6121,100.690903109064,0.6687,0.9556634811217296,0.4351610095735422,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.21,0.6079,-2.571,ARPA,1.2766,99.05216982610058,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.6021,99.04589570653069,0.6687,0.9478301738994204,0.3889537145079735,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.1992,0.6079,-2.765,ARPA,1.2766,99.06062979790067,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.5913,97.26928771179472,0.6687,0.9393702020993264,0.3616636528028933,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.1885,0.6079,-3.021,ARPA,1.2766,99.06901143662854,-2.668844682,90.03765664,-2.243978817,99.04589571,fall,0.5805999999999999,95.50912979108404,0.6687,0.9309885633714554,0.33101621979477,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_4_2020-10-17,2020-10-17,4,1.1115,0.6079,-3.599,ARPA,1.2766,99.12932790224032,-2.357273975,92.69041468,-1.807444278,129.2021105,fall,0.5035999999999999,82.84257279157755,0.6687,0.8706720977596741,0.2778549597110308,2020,10,NA,2020_10,9,110.00164500740253,Anisohydric,2,A. patula,shrub,Angiosperm
ARPA_5_2020-10-17,2020-10-17,5,2.2111,0.9287,-0.334,ARPA,2.2232,99.00544260525368,-2.357273975,92.69041468,-1.807444278,129.2021105,fall,1.2824,138.08549585442017,1.2944999999999998,0.9945573947463118,2.994011976047904,2020,10,NA,2020_10,12,139.38839237644015,Anisohydric,2,A. patula,shrub,Angiosperm
