observation_id,update_datetime,site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,observation_date,day_of_year,phenophase_status,intensity_category_id,intensity_value,abundance_value
12821540,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,500,Flowers or flower buds,2017-08-01,213,0,-9999,-9999,-9999
12821623,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,500,Flowers or flower buds,2017-10-25,298,0,-9999,-9999,-9999
11833193,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-06-27,178,0,-9999,-9999,-9999
12809978,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-04-04,94,1,50,Less than 5%,-9999
12810214,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-06-06,157,0,-9999,-9999,-9999
12810337,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-06-13,164,0,-9999,-9999,-9999
12810473,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-06-20,171,0,-9999,-9999,-9999
12810749,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-07-03,184,0,-9999,-9999,-9999
12810798,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-07-18,199,0,-9999,-9999,-9999
12811081,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-11-28,332,0,-9999,-9999,-9999
12811218,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-08-08,220,0,-9999,-9999,-9999
12811678,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-08-22,234,0,-9999,-9999,-9999
12811752,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-10-03,276,0,-9999,-9999,-9999
12811908,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-10-17,290,0,-9999,-9999,-9999
12811973,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-12-05,339,0,-9999,-9999,-9999
12812018,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-05-30,150,1,50,50-74%,-9999
12812151,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-10-31,304,0,-9999,-9999,-9999
12812397,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-11-14,318,0,-9999,-9999,-9999
12812470,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-05-16,136,1,50,75-94%,-9999
12812655,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-08-15,227,0,-9999,-9999,-9999
12812706,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-10-10,283,0,-9999,-9999,-9999
12812802,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-04-11,101,0,-9999,-9999,-9999
12813425,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-08-29,241,0,-9999,-9999,-9999
12815280,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-09-26,269,0,-9999,-9999,-9999
12816046,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-09-05,248,0,-9999,-9999,-9999
12818317,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-09-19,262,0,-9999,-9999,-9999
12818565,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-01-09,9,0,-9999,-9999,-9999
12818570,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-04-25,115,1,50,25-49%,-9999
12820060,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-05-02,122,1,50,95% or more,-9999
12820622,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-12-12,346,0,-9999,-9999,-9999
12820697,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-11-08,312,0,-9999,-9999,-9999
12821214,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-05-09,129,1,50,75-94%,-9999
12821474,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-11-21,325,0,-9999,-9999,-9999
12821487,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-07-25,206,0,-9999,-9999,-9999
12821541,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-08-01,213,0,-9999,-9999,-9999
12821624,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,501,Open flowers,2017-10-25,298,0,-9999,-9999,-9999
12809981,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-04-04,94,0,-9999,-9999,-9999
12810217,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-06-06,157,0,-9999,-9999,-9999
12810340,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-06-13,164,0,-9999,-9999,-9999
12810476,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-06-20,171,0,-9999,-9999,-9999
12810545,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-06-27,178,0,-9999,-9999,-9999
12810752,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-07-03,184,0,-9999,-9999,-9999
12810801,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-07-18,199,1,59,3 to 10,-9999
12811084,2018-01-24 06:13:08,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-11-28,332,1,59,11 to 100,-9999
12811221,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-01-13,13,1,59,"101 to 1,000",-9999
12811681,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-08-22,234,1,59,"101 to 1,000",-9999
12811755,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-10-03,276,1,59,"101 to 1,000",-9999
12811911,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-10-17,290,0,-9999,-9999,-9999
12811976,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-12-05,339,0,-9999,-9999,-9999
12812020,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-05-30,150,0,-9999,-9999,-9999
12812154,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-10-31,304,1,-9999,-9999,-9999
12812416,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-05-09,129,0,-9999,-9999,-9999
12812473,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-05-16,136,0,-9999,-9999,-9999
12812709,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-10-10,283,0,-9999,-9999,-9999
12812805,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-04-11,101,-1,-9999,-9999,-9999
12813428,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-08-29,241,-1,59,"101 to 1,000",-9999
12815315,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-09-26,269,0,-9999,-9999,-9999
12816187,2018-02-04 23:44:45,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-09-05,248,1,59,11 to 100,-9999
12818320,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-07-03,184,1,59,"101 to 1,000",-9999
12818573,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-04-25,115,0,-9999,-9999,-9999
12819159,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-11-08,312,0,-9999,-9999,-9999
12820063,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-05-02,122,0,-9999,-9999,-9999
12820184,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-12-12,346,0,-9999,-9999,-9999
12821365,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-08-15,227,1,59,"101 to 1,000",-9999
12821477,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-11-21,325,0,-9999,-9999,-9999
12821490,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-07-25,206,1,59,"101 to 1,000",-9999
12821544,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-08-01,213,1,59,"1,001 to 10,000",-9999
12821562,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-09-01,244,1,59,"101 to 1,000",-9999
12821627,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,504,Recent fruit or seed drop,2017-10-25,298,1,59,11 to 100,-9999
12809979,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-04-04,94,0,-9999,-9999,-9999
12810215,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-06-06,157,1,56,"1,001 to 10,000",-9999
12810338,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-06-13,164,1,56,"1,001 to 10,000",-9999
12810474,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-06-20,171,1,56,"101 to 1,000",-9999
12810543,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-06-27,178,1,56,"101 to 1,000",-9999
12810750,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-07-03,184,1,56,11 to 100,-9999
12810799,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-07-18,199,1,56,"101 to 1,000",-9999
12811082,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-11-28,332,1,56,11 to 100,-9999
12811219,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-08-08,220,1,56,"101 to 1,000",-9999
12811679,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-08-22,234,1,56,11 to 100,-9999
12811753,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-10-03,276,1,56,11 to 100,-9999
12811909,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-10-17,290,1,56,"101 to 1,000",-9999
12811974,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-12-05,339,0,-9999,-9999,-9999
12812019,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-05-30,150,1,56,"1,001 to 10,000",-9999
12812152,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-10-31,304,1,-9999,-9999,-9999
12812471,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-05-16,136,0,-9999,-9999,-9999
12812656,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-08-15,227,1,56,"101 to 1,000",-9999
12812707,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-10-10,283,1,56,11 to 100,-9999
12812803,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-04-11,101,0,-9999,-9999,-9999
12813426,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-08-29,241,1,56,11 to 100,-9999
12813689,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-05-09,129,0,-9999,-9999,-9999
12815281,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-09-26,269,1,56,11 to 100,-9999
12816047,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-09-05,248,1,-9999,-9999,-9999
12818318,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-09-19,262,1,56,"101 to 1,000",-9999
12818566,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-09-12,255,1,56,11 to 100,-9999
12818571,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-04-25,115,0,-9999,-9999,-9999
12820061,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-05-02,122,0,-9999,-9999,-9999
12820623,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-12-12,346,0,-9999,-9999,-9999
12820698,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-11-08,312,1,56,11 to 100,-9999
12821475,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-11-21,325,0,-9999,-9999,-9999
12821488,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-07-25,206,1,56,"101 to 1,000",-9999
12821542,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-08-01,213,1,56,"101 to 1,000",-9999
12821625,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30905,516,Fruits,2017-10-25,298,1,56,11 to 100,-9999
12809982,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-04-04,94,0,-9999,-9999,-9999
12810218,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-06-06,157,0,-9999,-9999,-9999
12810341,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-06-13,164,0,-9999,-9999,-9999
12810477,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-06-20,171,1,39,11 to 100,-9999
12810546,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-06-27,178,1,39,11 to 100,-9999
12810728,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-07-03,184,1,39,3 to 10,-9999
12810802,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-07-18,199,0,-9999,-9999,-9999
12811382,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-08-08,220,0,-9999,-9999,-9999
12811682,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-08-22,234,0,-9999,-9999,-9999
12811756,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-10-03,276,1,39,11 to 100,-9999
12811912,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-10-17,290,0,-9999,-9999,-9999
12811977,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-12-05,339,0,-9999,-9999,-9999
12812021,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-05-30,150,0,-9999,-9999,-9999
12812155,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-10-31,304,1,-9999,-9999,-9999
12812399,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-11-14,318,1,39,11 to 100,-9999
12812417,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-05-09,129,0,-9999,-9999,-9999
12812474,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-05-16,136,0,-9999,-9999,-9999
12812612,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-08-15,227,1,39,11 to 100,-9999
12812710,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-10-10,283,0,-9999,-9999,-9999
12812806,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-04-11,101,0,-9999,-9999,-9999
12812945,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-11-28,332,0,-9999,-9999,-9999
12813445,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-08-29,241,0,-9999,-9999,-9999
12815316,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-09-30,273,0,-9999,-9999,-9999
12816322,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-09-05,248,0,-9999,-9999,-9999
12818328,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-09-19,262,1,39,"101 to 1,000",-9999
12818574,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-04-25,115,0,-9999,-9999,-9999
12819160,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-11-08,312,1,39,11 to 100,-9999
12820064,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-05-02,122,0,-9999,-9999,-9999
12820185,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-12-12,346,0,-9999,-9999,-9999
12820394,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-11-21,325,0,-9999,-9999,-9999
12821491,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-07-25,206,0,-9999,-9999,-9999
12821545,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-08-11,223,1,39,11 to 100,-9999
12821563,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-09-12,255,1,39,11 to 100,-9999
12821628,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,371,Breaking leaf buds,2017-10-25,298,0,-9999,-9999,-9999
12809987,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-04-04,94,0,-9999,-9999,-9999
12810223,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-06-06,157,0,-9999,-9999,-9999
12810346,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-06-13,164,0,-9999,-9999,-9999
12810482,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-06-20,171,0,-9999,-9999,-9999
12810551,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-06-27,178,0,-9999,-9999,-9999
12810733,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-07-03,184,0,-9999,-9999,-9999
12811387,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-08-08,220,0,-9999,-9999,-9999
12811528,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-05-09,129,0,-9999,-9999,-9999
12811687,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-08-22,234,0,-9999,-9999,-9999
12811761,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-10-03,276,0,-9999,-9999,-9999
12811917,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-10-17,290,0,-9999,-9999,-9999
12811982,-9999,9020,36.565994,-118.777596,1920,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30906,390,Ripe fruits,2017-12-05,339,0,-9999,-9999,-9999
